source,#,bodyAR,bodyDV,takhrij
صحيح ابن خزيمة,309,"أَخْبَرَنَا أَبُو طَاهِرٍ، قَالَ: حَدَّثَنَا أَبُو بَكْرٍ، قَالَ: حَدَّثَنَا أَحْمَدُ بْنُ مَنْصُورٍ الرَّمَادِيُّ، قَالَ: حَدَّثَنَا أَبُو النَّضْرِ، قَالَ: حَدَّثَنَا عَاصِمٌ - وَهُوَ ابْنُ مُحَمَّدِ بْنِ زَيْدِ بْنِ عَبْدِ اللهِ بْنِ عُمَرَ بْنِ الْخَطَّابِ -، عَنْ أَبِيهِ، عَنِ ابْنِ عُمَرَ، عَنِ النَّبِيِّ - ﷺ - قَالَ:
بُنِيَ الْإِسْلَامُ عَلَى خَمْسٍ: شَهَادَةِ أَنْ لَا إِلَهَ إِلَّا اللهُ، وَأَنَّ مُحَمَّدًا رَسُولُ اللهِ، وَإِقَامِ الصَّلَاةِ، وَإِيتَاءِ الزَّكَاةِ، وَحَجِّ الْبَيْتِ، وَصَوْمِ رَمَضَانَ.",އިބްނު ޢުމަރު ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އިސްލާމް (ދީން) ބިނާވެގެން ވަނީ ފަސް ކަމެއްގެ މައްޗަށެވެ. އެއީ ﷲ ފިޔަވައި އެހެން އެއްވެސް އިލާހަކު ނުވާކަމަށް ހެކިވުމާއި، އަދި މުޙައްމަދުގެފާނީ އެ އިލާހުގެ ރަސޫލާކަމަށް ހެކިވުމާއި، ނަމާދު ގާއިމު ކުރުމާއި، (މުދަލު) ޒަކާތް ދިނުމާއި، ގެފުޅަށް ގޮސް ޙައްޖުވުމާއި، ރަމަޟާން މަހުގެ ރޯދަ ހިފުމެވެ.“,b8
صحيح ابن خزيمة,455,"أَخْبَرَنَا أَبُو طَاهِرٍ، قَالَ: حَدَّثَنَا أَبُو بَكْرٍ، قَالَ: حَدَّثَنَا يَحْيَى بْنُ حَبِيبِ بْنِ عَرَبِيٍّ الْحَارِثِيُّ، وَأَحْمَدُ بْنُ عَبْدَةَ الضَّبِّيُّ قَالَا: حَدَّثَنَا حَمَّادُ بْنُ زَيْدٍ، عَنْ يَحْيَى بْنِ سَعِيدٍ، عَنْ مُحَمَّدِ بْنِ إِبْرَاهِيمَ، عَنْ عَلْقَمَةَ بْنِ وَقَّاصٍ اللَّيْثِيِّ قَالَ: سَمِعْتُ عُمَرَ بْنَ الْخَطَّابِ يَقُولُ: سَمِعْتُ رَسُولَ اللهِ - ﷺ - يَقُولُ: إِنَّمَا الْأَعْمَالُ بِالنِّيَّةِ.
زَادَ يَحْيَى بْنُ حَبِيبٍ: "" وَإِنَّمَا لِامْرِئٍ مَا نَوَى "".",ޢުމަރު ބިން އަލްޚައްޠާބު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑު އެހީމެވެ: ”ނިޔަތުގެ މައްޗަށް މެނުވީ އަމަލުތައް ބިނާ ވެގެނެއް ނުވެއެވެ. އަދި މީހަކަށް ވަނީ، އެ މީހަކު ނިޔަތް ގަތް ކަމެކެވެ.“,b1
صحيح ابن خزيمة,1223,وأن لا أدعَ ركعتَي الضحى فإنها صلاةُ الأوَّابينَ,"""ފަހެ ހަމަކަށަވަރުން އެއީ ކިޔަމަންތެރިންގެ ނަމާދެވެ.""",
صحيح ابن خزيمة,1292,من حفر ماءً لم يشرَبْ منه كَبِدٌ حَرَّى من جِنٍّ ، و لا إنسٍ ولا طائرٍ ، إلا آجَره اللهُ يومَ القيامةِ,މީހަކު ފެން (ވަޅެއް) ކޮނެދީފި ނަމަ، ޖިންނިއަކަސް އިންސިއަކަސް ނުވަތަ ދޫންޏަކަސް، އޭގެން ފެންބޯ ކޮންމެ ދިރޭ އެއްޗަކަށް ގިޔާމަތް ދުވަހު ﷲ އޭނާއަށް ސަވާބު ދެއްވާނެއެވެ.,
صحيح ابن خزيمة,1880,حَدَّثَنَا سَلْمُ بْنُ جُنَادَةَ، قَالَ: حَدَّثَنَا وَكِيعٌ، عَنْ حَنْظَلَةَ الْجُمَحِيِّ، عَنْ عِكْرِمَةَ بْنِ خَالِدٍ الْمَخْزُومِيِّ، عَنِ ابْنِ عُمَرَ قَالَ: قَالَ رَسُولُ اللهِ - ﷺ -: بُنِيَ الْإِسْلَامُ عَلَى خَمْسٍ: شَهَادَةِ أَنْ لَا إِلَهَ إِلَّا اللهُ، وَإِقَامِ الصَّلَاةِ، وَإِيتَاءِ الزَّكَاةِ، وَحَجِّ الْبَيْتِ، وَصَوْمِ شَهْرِ رَمَضَانَ.,އިބްނު ޢުމަރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އިސްލާމް (ދީން) ބިނާވެގެން ވަނީ ފަސް ކަމެއްގެ މައްޗަށެވެ. އެއީ ﷲ ފިޔަވައި އެހެން އެއްވެސް އިލާހަކު ނުވާކަމަށް ހެކިވުމާއި، ނަމާދު ގާއިމު ކުރުމާއި، (މުދަލު) ޒަކާތް ދިނުމާއި، ގެފުޅަށް ގޮސް ޙައްޖުވުމާއި، ރަމަޟާން މަހުގެ ރޯދަ ހިފުމެވެ.“,b8
صحيح ابن خزيمة,1888,"حَدَّثَنَا الرَّبِيعُ بْنُ سُلَيْمَانَ، قَالَ: حَدَّثَنَا ابْنُ وَهْبٍ، قَالَ: أَخْبَرَنِي سُلَيْمَانُ وَهُوَ ابْنُ بِلَالٍ، عَنْ كَثِيرِ بْنِ زَيْدٍ، عَنِ الْوَلِيدِ بْنِ رَبَاحٍ، عَنْ أَبِي هُرَيْرَةَ أَنَّ رَسُولَ اللهِ - ﷺ - رَقِيَ الْمِنْبَرَ، فَقَالَ: "" آمِينَ، آمِينَ، آمِينَ "". فَقِيلَ لَهُ: يَا رَسُولَ اللهِ، مَا كُنْتَ تَصْنَعُ هَذَا؟ فَقَالَ: قَالَ لِي جِبْرِيلُ: أَرْغَمَ اللهُ أَنْفَ عَبْدٍ - أَوْ بَعُدَ - دَخَلَ رَمَضَانَ فَلَمْ يُغْفَرْ لَهُ، فَقُلْتُ: آمِينَ، ثُمَّ قَالَ: رَغِمَ أَنْفُ عَبْدٍ - أَوْ بَعُدَ - أَدْرَكَ وَالِدَيْهِ، أَوْ أَحَدَهُمَا لَمْ يُدْخِلْهُ الْجَنَّةَ، فَقُلْتُ: آمِينَ، ثُمَّ قَالَ: رَغِمَ أَنْفُ عَبْدٍ - أَوْ بَعُدَ - ذُكِرْتَ عِنْدَهُ فَلَمْ يُصَلِّ عَلَيْكَ، فَقُلْتُ: آمِينَ.",އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ މިންބަރު މައްޗަށް އަރައިވަޑައިގެން ޙަދީޘް ކުރެއްވިއެވެ: ”އާމީން، އާމީން، އާމީން.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: އޭ ﷲގެ ރަސޫލާއެވެ. ތިޔަފަދައިން ކަންތައް ކުރެއްވީ ކީއްވެގެންތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ޖިބްރީލު ތިމަން ނަބިއްޔާއަށް ދެންނެވިއެވެ: ރަމަޟާން މަހާ ބައްދަލުވެ އެ އަޅެއްގެ ފާފަ ނުފުއްސެވޭ އަޅަކު ﷲ ނިކަމެތިކުރައްވާށިއެވެ. (ނުވަތަ އެ މީހަކަށް ހިތާމައާއި ގެއްލުން ހުއްޓެވެ.) ފަހެ ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: އާމީން. އެއަށްފަހު ޖިބްރީލު ދެންނެވިއެވެ: އެ އަޅެއްގެ މައިންބަފައިންނާ ބައްދަލުވެ، ނުވަތަ އެ ދެމީހުން ކުރެ އެކަކާ ބައްދަލުވެ، (މައިންބަފައިންނަށް ހެޔޮކޮށް ހިތުމުގެ) ސަބަބުން ސުވަރުގެއަށް ނުވައްދަވާ އަޅަކު ﷲ ނިކަމެތިކުރައްވާށިއެވެ. ފަހެ ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: އާމީން. އެއަށްފަހު ޖިބްރީލުގެ ދެންނެވިއެވެ: އެ އަޅެއްގެ ހާޒިރުގައި އިބަ ނަބިއްޔާގެ ނަންގަނެވޭ ހިނދު އިބަ ނަބިއްޔާގެ މައްޗަށް ޞަލަވާތް ނުކިޔާ އަޅަކު ﷲ ނިކަމެތިކުރައްވާށިއެވެ. ފަހެ ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: އާމީން.“,
صحيح ابن خزيمة,1888,"حَدَّثَنَا الرَّبِيعُ بْنُ سُلَيْمَانَ، قَالَ: حَدَّثَنَا ابْنُ وَهْبٍ، قَالَ: أَخْبَرَنِي سُلَيْمَانُ وَهُوَ ابْنُ بِلَالٍ، عَنْ كَثِيرِ بْنِ زَيْدٍ، عَنِ الْوَلِيدِ بْنِ رَبَاحٍ، عَنْ أَبِي هُرَيْرَةَ أَنَّ رَسُولَ اللهِ - ﷺ - رَقِيَ الْمِنْبَرَ، فَقَالَ: "" آمِينَ، آمِينَ، آمِينَ "". فَقِيلَ لَهُ: يَا رَسُولَ اللهِ، مَا كُنْتَ تَصْنَعُ هَذَا؟ فَقَالَ: قَالَ لِي جِبْرِيلُ: أَرْغَمَ اللهُ أَنْفَ عَبْدٍ - أَوْ بَعُدَ - دَخَلَ رَمَضَانَ فَلَمْ يُغْفَرْ لَهُ، فَقُلْتُ: آمِينَ، ثُمَّ قَالَ: رَغِمَ أَنْفُ عَبْدٍ - أَوْ بَعُدَ - أَدْرَكَ وَالِدَيْهِ، أَوْ أَحَدَهُمَا لَمْ يُدْخِلْهُ الْجَنَّةَ، فَقُلْتُ: آمِينَ، ثُمَّ قَالَ: رَغِمَ أَنْفُ عَبْدٍ - أَوْ بَعُدَ - ذُكِرْتَ عِنْدَهُ فَلَمْ يُصَلِّ عَلَيْكَ، فَقُلْتُ: آمِينَ.",އަބޫ ހުރައިރާ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ މިންބަރު މައްޗަށް އަރައިވަޑައިގެން ވިދާޅިއެވެ: ”އާމީން، އާމީން، އާމީން.“ ނަބިއްޔާއަށް ދެންނެވުނެވެ: އޭ ﷲ ގެ ރަސޫލާއެވެ! ތިޔަފަދައިން ކަންތައް ކުރެއްވީ ކީއްވެގެންތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ޖިބްރީލުގެފާނު ތިމަން ނަބިއްޔާއަށް ދެންނެވިއެވެ: ރަމަޟާން މަހާ ބައްދަލުވެ އެ އަޅެއްގެ ފާފަ ނުފުއްސެވޭ އަޅަކު ﷲ ނިކަމެތިކުރައްވާށިއެވެ. (ނުވަތަ އެ މީހަކަށް ހިތާމައާއި ގެއްލުން ހުއްޓެވެ.) ފަހެ ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: އާމީން. އެއަށްފަހު ޖިބްރީލުގެފާނު ދެންނެވިއެވެ: އެ އަޅެއްގެ މައިންބަފައިންނާ ބައްދަލުވެ، ނުވަތަ އެ ދެމީހުން ކުރެ އެކަކާ ބައްދަލުވެ، (މައިންބަފައިންނަށް ހެޔޮކޮށް ހިތުމުގެ) ސަބަބުން ސުވަރުގެއަށް ނުވައްދަވާ އަޅަކު ﷲ ނިކަމެތިކުރައްވާށިއެވެ. ފަހެ ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: އާމީން. އެއަށްފަހު ޖިބްރީލުގެފާނު ދެންނެވިއެވެ: އެ އަޅެއްގެ ހާޒިރުގައި އިބަ ނަބިއްޔާގެ ނަންގަނެވޭ ހިނދު އިބަ ނަބިއްޔާގެ މައްޗަށް ޞަލަވާތް ނުކިޔާ އަޅަކު ﷲ ނިކަމެތިކުރައްވާށިއެވެ. ފަހެ ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: އާމީން.“,
صحيح ابن خزيمة,1986,"حَدَّثَنَا الرَّبِيعُ بْنُ سُلَيْمَانَ الْمُرَادِيُّ، وَبَحْرُ بْنُ نَصْرٍ الْخَوْلَانِيُّ قَالَا: حَدَّثَنَا بِشْرُ بْنُ بَكْرٍ، قَالَ: حَدَّثَنَا ابْنُ جَابِرٍ، عَنْ سُلَيْمِ بْنِ عَامِرٍ أَبِي يَحْيَى الْكَلَاعِيِّ، قَالَ: حَدَّثَنِي أَبُو أُمَامَةَ الْبَاهِلِيُّ قَالَ: سَمِعْتُ رَسُولَ اللهِ - ﷺ - يَقُولُ: بَيْنَمَا أَنَا نَائِمٌ إِذْ أَتَانِي رَجُلَانِ، فَأَخَذَا بِضَبْعَيَّ، فَأَتَيَا بِي جَبَلًا وَعْرًا، فَقَالَا: اصْعَدْ، فَقُلْتُ: إِنِّي لَا أُطِيقُهُ، فَقَالَا: إِنَّا سَنُسَهِّلُهُ لَكَ، فَصَعِدْتُ حَتَّى إِذَا كُنْتُ فِي سَوَاءِ الْجَبَلِ إِذَا بِأَصْوَاتٍ شَدِيدَةٍ، قُلْتُ: مَا هَذِهِ الْأَصْوَاتُ؟ قَالُوا: هَذَا عُوَاءُ أَهْلِ النَّارِ، ثُمَّ انْطُلِقَ بِي، فَإِذَا أَنَا بِقَوْمٍ مُعَلَّقِينَ بِعَرَاقِيبِهِمْ، مُشَقَّقَةٌ أَشْدَاقُهُمْ، تَسِيلُ أَشْدَاقُهُمْ دَمًا. قَالَ: قُلْتُ: مَنْ هَؤُلَاءِ؟ قَالَ: هَؤُلَاءِ الَّذِينَ يُفْطِرُونَ قَبْلَ تَحِلَّةِ صَوْمِهِمْ، فَقَالَ: خَابَتِ الْيَهُودُ وَالنَّصَارَى. فَقَالَ سُلَيْمٌ: مَا أَدْرِي أَسَمِعَهُ أَبُو أُمَامَةَ مِنْ رَسُولِ اللهِ - ﷺ - أَمْ شَيْءٌ مِنْ رَأْيِهِ؟ ثُمَّ انْطَلَقَ، فَإِذَا بِقَوْمٍ أَشَدَّ شَيْءٍ انْتِفَاخًا وَأَنْتَنِهِ رِيحًا، وَأَسْوَئِهِ مَنْظَرًا، فَقُلْتُ: مَنْ هَؤُلَاءِ؟ فَقَالَ: هَؤُلَاءِ قَتْلَى الْكُفَّارِ، ثُمَّ انْطُلِقَ بِي، فَإِذَا بِقَوْمٍ أَشَدِّ [شَيْءٍ] انْتِفَاخًا، وَأَنْتَنِهِ رِيحًا، كَأَنَّ رِيحَهُمُ الْمَرَاحِيضُ، قُلْتُ: مَنْ هَؤُلَاءِ؟ قَالَ: هَؤُلَاءِ الزَّانُونَ وَالزَّوَانِي، ثُمَّ انْطُلِقَ بِي، فَإِذَا أَنَا بِنِسَاءٍ تَنْهَشُ ثُدِيَّهُنَّ الْحَيَّاتُ، قُلْتُ: مَا بَالُ هَؤُلَاءِ؟ قَالَ: هَؤُلَاءِ يَمْنَعْنَ أَوْلَادَهُنَّ أَلْبَانَهُنَّ، ثُمَّ انْطُلِقَ بِي، فَإِذَا أَنَا بِغِلْمَانٍ يَلْعَبُونَ بَيْنَ نَهَرَيْنِ، قُلْتُ: مَنْ هَؤُلَاءِ؟ قَالَ: هَؤُلَاءِ ذَرَارِيُّ الْمُؤْمِنِينَ، ثُمَّ شَرَفَ شَرَفًا، فَإِذَا أَنَا بِنَفَرٍ ثَلَاثَةٍ يَشْرَبُونَ مِنْ خَمْرٍ لَهُمْ، قُلْتُ: مَنْ هَؤُلَاءِ؟ قَالَ: هَؤُلَاءِ جَعْفَرٌ، وَزَيْدٌ، وَابْنُ رَوَاحَةَ، ثُمَّ شَرَفَنِي شَرَفًا آخَرَ، فَإِذَا أَنَا بِنَفَرٍ ثَلَاثَةٍ، قُلْتُ: مَنْ هَؤُلَاءِ؟ قَالَ: هَذَا إِبْرَاهِيمُ، وَمُوسَى، وَعِيسَى، وَهُمْ يَنْظُرُونِي. هَذَا حَدِيثُ الرَّبِيعِ "".",އަބޫ އުމާމާ އަލްބާހިއްލީ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރައްވަނިކޮށް ތިމަން އަޑު އެހީމެވެ: ”ތިމަން ނަބިއްޔާ އަވަހާރަފުޅުލައްޕަވަނިކޮށް، (ހުވަފެނެއްގައި) ދެ މީހަކު އަތުވެއްޖެއެވެ. ފަހެ އެ ދެ މީހުން ތިމަން ނަބިއްޔާގެ ދެ އަތްޕުޅުގައި ހިއްޕަވައިގެން، އަރަން އުނދަގޫ ފަރުބަދައެއް ކައިރިއަށް ހިނގައްޖެއެވެ. އެ ދެ މީހުން ދެންނެވިއެވެ: އަރާށެވެ. ވީމާ ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: އެކަމަށް ތިމަން ނަބިއްޔާ ކުޅަދާނަވެގެނެއް ނުވެއެވެ. އެ ދެމީހުން ދެންނެވިއެވެ: ހަމަކަށަވަރުން އިބަ ނަބިއްޔާއަށް ޓަކައި އެކަން ފަށޭހަކޮށްދެއްވާނަމެވެ. ދެން ތިމަން ނަބިއްޔާ އަރައިވަޑައިގަންނަވަން ފެއްޓެވީމެވެ. ފަހެ އެ ފަރުބަދައިގެ މެދާ ހިސާބަށް އަރާ ހަމަވުމުން، ވަރުގަދަ އަޑުފަށްގަނޑެއް އިވިވަޑައިގަތީމެވެ. ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: މިއީ ކޮން އަޑުފަށްގަނޑެއްތޯއެވެ؟ އެ މީހުން ދެންނެވިއެވެ: މިއީ ނަރަކައިގެ އަހުލުވެރިން ހޭރޭ އަޑުފަށްގަނޑެވެ. އެއަށްފަހު ތިމަން ނަބިއްޔާއައިގެން ކުރިއަށް ހިނގައިގަނެފިއެވެ. ދެން ތިމަން ނަބިއްޔާވީ އެ ބައެއްގެ ފުންނާބުތަކުން އެކޮޅުކޮޅަށް އެލުވިފައިވާ ބަޔެއްގެ ގާތުގައެވެ. އެބައިމީހުންގެ އަނގައިގެ މިޔަކަންތައް އިރިގެން ލޭ ފައިބަފައިބަ ހުއްޓެވެ. ތިމަން ނަބިއްޔާ ވިދާޅުވީމެވެ: މިއީ ކޮންބައެއްތޯއެވެ؟ އެ މީހުން ދެންނެވިއެވެ: މިއީ އެބައިމީހުންގެ ރޯދަ ވީއްލާން ހުއްދަ ނުވަނީސް، ރޯދަ ވީއްލާ އުޅުނު މީހުންނެވެ.,
صحيح ابن خزيمة,2505,حَدَّثَنَا أَبُو الْأَشْعَثِ أَحْمَدُ بْنُ الْمِقْدَامِ الْعِجْلِيُّ، قَالَ: حَدَّثَنَا بِشْرُ بْنُ الْمُفَضَّلِ، قَالَ: حَدَّثَنَا عَاصِمٌ، وَهُوَ ابْنُ مُحَمَّدِ بْنِ زَيْدِ بْنِ عَبْدِ اللهِ بْنِ عُمَرَ بْنِ الْخَطَّابِ، قَالَ: سَمِعْتُ أَبِي يُحَدِّثُ عَنِ ابْنِ عُمَرَ قَالَ: قَالَ رَسُولُ اللهِ - ﷺ -: إِنَّ الْإِسْلَامَ بُنِيَ عَلَى خَمْسٍ: شَهَادَةِ أَنْ لَا إِلَهَ إِلَّا اللهُ، وَإِقَامِ الصَّلَاةِ، وَإِيتَاءِ الزَّكَاةِ، وَحَجِّ الْبَيْتِ، وَصَوْمِ رَمَضَانَ.,އިބްނު ޢުމަރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން އިސްލާމް (ދީން) ބިނާވެގެން ވަނީ ފަސް ކަމެއްގެ މައްޗަށެވެ. އެއީ ﷲ ފިޔަވައި އެހެން އެއްވެސް އިލާހަކު ނުވާކަމަށް ހެކިވުމާއި، ނަމާދު ގާއިމު ކުރުމާއި، (މުދަލު) ޒަކާތް ދިނުމާއި، ގެފުޅަށް ގޮސް ޙައްޖުވުމާއި، ރަމަޟާން މަހުގެ ރޯދަ ހިފުމެވެ.“,b8
صحيح ابن خزيمة,2526,لَا تُسَافِرُ امْرَأَةُ بَرِيدًا إِلَّا وَمَعَهَا ذُو مَحْرَمٍ,މަޙްރަމަކާ އެކު މެނުވީ އަންހެނަކު ބަރީދެއްގެ ދިގުމިނަށް ދަތުރު ނުކުރާހުށިކަމެވެ.,
صحيح ابن خزيمة,1/ 303,مَن رَغِبَ عَن سنَّتي فلَيسَ منِّي,ތިމަން ނަބިއްޔާގެ ސުންނަތުން މޫނު އަނބުރާލައިފި މީހާއީ ތިމަން ނަބިއްޔާގެ ހިދާޔަތުގައިވާ މީހެއް ނޫނެވެ.[,
