bodyAR,bodyDV
«اللَّهُمَّ عَالِمَ الغَيْبِ وَالشَّهَادَةِ فَاطِرَ السَّمَوَاتِ وَالأَرْضِ، رَبَّ كُلِّ شَيْءٍ وَمَلِيكَهُ، أَشْهَدُ أَنْ لَا إِلَهَ إِلَّا أَنْتَ، أَعُوذُ بِكَ مِنْ شَرِّ نَفْسِي، وَمِنْ شَرِّ الشَّيْطانِ وَشَرَكِهِ، وَأَنْ أَقْتَرِفَ عَلَى نَفْسِي سُوءًا، أَوْ أَجُرَّهُ إِلَى مُسْلِمٍ»[116].,"«اللَّهُمَّ عَالِمَ الغَيْبِ وَالشَّهَادَةِ فَاطِرَ السَّمَوَاتِ وَالأَرْضِ، رَبَّ كُلِّ شَيْءٍ وَمَلِيكَهُ، أَشْهَدُ أَنْ لَا إِلَهَ إِلَّا أَنْتَ، أَعُوذُ بِكَ مِنْ شَرِّ نَفْسِي، وَمِنْ شَرِّ الشَّيْطانِ وَشَرَكِهِ، وَأَنْ أَقْتَرِفَ عَلَى نَفْسِي سُوءًا، أَوْ أَجُرَّهُ إِلَى مُسْلِمٍ»
 މާނައީ: ""އޭ ﷲ އެވެ! ޣައިބުގައިވާ ކަންތަކާއި ފެންނަހައި ކަމެއް ދެނެވޮޑިގެންވާ އިލާހެވެ! އުޑުތަކާއި ބިން ނެތުމުގެ ތެރެއިން ހެއްދެވި އިލާހެވެ! ހުރިހާ އެއްޗެއްގެ ވެރި ރައްބު އަދި އެތަކެތީގެ މިލްކުވެރި އިލާހެވެ! އިބައިލާހު ފިޔަވައި އަޅުކަންވެވުން ޙައްޤުވެގެންވާ އެހެން އެއްވެސް އިލާހަކު ނުވާކަމަށް މި އަޅާ ހެކިވަމެވެ. މި އަޅާގެ ނަފްސުގެ ނުބައިކަމާއި، ޝައިތާނާގެ ނުބައިކަމާއި، އެ ޝައިތާނާގެ ކެހިވެރި މަޅިތަކުން (ނުވަތަ ﷲ އާ ޝަރީކުކުރުމަށް ލައިދޭ ވަސްވާހުން) ރައްކާތެރިކޮށްދެއްވުމަށް އެދި އިބައިލާހުގެ ޙަޟްރަތުން ދަންނަވަމެވެ. އަދި މި އަޅާގެ އަމިއްލަ ނަފްސުގެ މައްޗަށް ނުބައިކަމަކަށް އަރައިގަތުމުން ނުވަތަ ނުބައިކަމެއް މުސްލިމެއްގެ ގާތަށް ގެންދިޔުމުން ރައްކާތެރިކޮށްދެއްވުމަށް އެދި އިބައިލާހުގެ ޙަޟްރަތުން ދަންނަވަމެވެ."" [116]."
[116] الترمذي برقم (3392)، وأبو داود برقم (5067)، وانظر: صحيح الترمذي (3/142).,[116] ރިވާކުރެއްވީ އައް-ތިރްމިޛީ ނަމްބަރު 3392 ގައި، އަދި އަބޫ ދާވޫދު ނަމްބަރު 5067 ގައެވެ. އަދި ޞަޙީޙުއް-ތިރްމިޛީގެ 3/142 ބައްލަވާށެވެ.
اللَّهُمَّ عَالِمَ الغَيْبِ وَالشَّهَادَةِ فَاطِرَ السَّمَوَاتِ وَالأَرْضِ، رَبَّ كُلِّ شَيْءٍ وَمَلِيكَهُ، أَشْهَدُ أَنْ لَا إِلَهَ إِلَّا أَنْتَ، أَعُوذُ بِكَ مِنْ شَرِّ نَفْسِي، وَمِنْ شَرِّ الشَّيْطانِ وَشَرَكِهِ، وَأَنْ أَقْتَرِفَ عَلَى نَفْسِي سُوءًا، أَوْ أَجُرَّهُ إِلَى مُسْلِم,އައްލޯހުންމަ ޢާލިމަލް ޣައިބި ވައްޝަހާދަތި، ފާޠިރައް ސަމާވާތި ވަލްއަރްޟި، ރައްބަ ކުއްލި ޝައިއިން ވަމަލީކަހޫ، އަޝްހަދު އައްލާ އިލާހަ އިއްލާ އަންތަ، އަޢޫޛު ބިކަ މިން ޝައްރި ނަފްސީ، ވަމިން ޝައްރިއް ޝައިޠާނި ވަޝަރަކިހި، ވައަން އަޤްތަރިފަ ޢަލާ ނަފްސީ ސޫއަން، އައު އަޖުއްރަހޫ އިލާ މުސްލިމް
«بِسْمِ اللَّهِ الَّذِي لَا يَضُرُّ مَعَ اسْمِهِ شَيْءٌ فِي الأَرْضِ وَلَا فِي السَّمَاءِ وَهُوَ السَّمِيعُ العَلِيمُ»,"«بِسْمِ اللَّهِ الَّذِي لَا يَضُرُّ مَعَ اسْمِهِ شَيْءٌ فِي الأَرْضِ وَلَا فِي السَّمَاءِ وَهُوَ السَّمِيعُ العَلِيمُ»
 މާނައީ: ""އެއިލާހުގެ އިސްމުފުޅުން ބިމުގައި އަދި އުޑުގައިވެސް އެއްވެސް އެއްޗަކަށް ގެއްލުމެއް ނުދެވޭނެ ﷲ ގެ އިސްމުފުޅުން (އެހީއާއި ރައްކާތެރިކަން ލިބިގަންނަމެވެ.) އަދި އެއިލާހުއީ މޮޅަށް އައްސަވާވޮޑިގެންވާ ދެނެވޮޑިގެންވާ އިލާހެވެ."""
بِسْمِ اللَّهِ الَّذِي لَا يَضُرُّ مَعَ اسْمِهِ شَيْءٌ فِي الأَرْضِ وَلَا فِي السَّمَاءِ وَهُوَ السَّمِيعُ العَلِيم,ބިސްމިއްލާހިއް ލަޛީ ލާ ޔަޟުއްރު މަޢަސްމިހި ޝައިއުން ފިލް އަރްޟި ވަލާ ފިއް ސަމާއި ވަހުވައް ސަމީޢުލް ޢަލީމް
ثَلاثَ مرَّاتٍ[117].,ތިން ފަހަރު [117].
[117] «مَنْ قَالَهَا ثَلاثًا إِذَا أَصْبَحَ، وَثَلاثًا إِذَا أَمْسَى لَمْ يَضُرَّهُ شَيْءٌ». أخرجه أبو داود (4/ 323) برقم (5088)، والترمذي (5/ 465) برقم (3388)، وابن ماجه برقم (3869)، وأحمد برقم (446). وانظر: صحيح ابن ماجه (2/332)، وحسَّن إسناده العلامة ابن باز رحمه الله في تحفة الأخيار (ص39).,"[117] ""ހެނދުނުވާހިނދު ތިންފަހަރު، އަދި ހަވީރުވާހިނދު ތިންފަހަރު އެހެން ކިޔައިފި މީހާއަށް އެއްވެސް އެއްޗެއް ގެއްލުމެއް ނުދެވޭނެއެވެ."" މި ޙަދީޘް ނެރުއްވީ އަބޫ ދާވޫދު 323/4 ގެ ނަމްބަރު 5088 ގައި، އަދި އައް-ތިރްމިޛީ 465/5 ގެ ނަމްބަރު 3388 ގައި، އަދި އިބްނު މާޖާ ނަމްބަރު 3869 ގައި، އަދި އަޙްމަދު ނަމްބަރު 446 ގައެވެ. އަދި ޞަޙީޙު އިބްނު މާޖާގެ 2/332 ބައްލަވާށެވެ. އަދި އަލް-ޢައްލާމާ އިބްނު ބާޒު رحمه الله، ތުޙްފަތުލް-އަޚްޔާރުގެ ޞ 39 ގައި ވަނީ އެ ޙަދީޘްގެ ސަނަދު ޙަސަނުކުރައްވާފައެވެ."
«رَضِيتُ بِاللَّهِ رَبًَّا، وَبِالإِسْلَامِ دِينًا، وَبِمُحَمَّدٍ ﷺ نَبِيًّا»,"«رَضِيتُ بِاللَّهِ رَبًَّا، وَبِالإِسْلَامِ دِينًا، وَبِمُحَمَّدٍ ﷺ نَبِيًّا»
 މާނައީ: ""ﷲ އީ ރައްބުކަމުގައި، އަދި އިސްލާމްދީން އެއީ ދީންކަމުގައި، އަދި މުޙައްމަދު ﷺ އީ ނަބިއްޔާ ކަމުގައި މިއަޅާ ރުހިއްޖައީމެވެ."""
رَضِيتُ بِاللَّهِ رَبًَّا، وَبِالإِسْلَامِ دِينًا، وَبِمُحَمَّدٍ ﷺ نَبِيًّا,ރަޟީތު ބިއްލާހި ރައްބަން، ވަބިލް އިސްލާމި ދީނަން، ވަބިމުޙައްމަދިން ޞައްލައްލޯހު ޢަލައިހި ވަސައްލަމަ ނަބިއްޔާ
ثَلاثَ مرَّاتٍ[118].,ތިންފަހަރު. [118].
[118] «مَنْ قَالَهَا ثَلاثًا حِينَ يُصْبِحُ، وَثَلاثًا حِينَ يُمْسِي كَانَ حَقًّا عَلَى اللَّهِ أَنْ يُرْضِيهِ يَوْمَ الْقِيَامَةِ». أحمد (4/337) برقم (18967)، والنسائي في عمل اليوم والليلة برقم (4)، وابن السني برقم (68)، وأبو داود (4/318) برقم (1531)، والترمذي (5/465) برقم (3389)، وحسّنه ابن باز رحمه الله في تحفة الأخيار (ص39).,"[118] ""ހެނދުނުވާހިނދު ތިންފަހަރު، އަދި ހަވީރުވާހިނދު ތިންފަހަރު އެހެން ކިޔައިފި މީހާ، ޤިޔާމަތްދުވަހު އޭނާ ރުހޭނެގޮތް މެދުވެރިކުރެއްވުން ﷲ ގެ މައްޗަށްވާ ޙައްޤެއްކަމުގައިވެއެވެ."" ރިވާކުރެއްވީ އަޙްމަދު 4/337 ގެ ނަމްބަރު 18967 ގައި، އަދި އައް-ނަސާއީ ޢަމަލުލް-ޔައުމި ވައް-ލައިލާގެ ނަމްބަރު 4 ގައި، އަދި އިބްނުއް ސުންނީ ނަމްބަރު 68 ގައި، އަދި އަބޫ ދާވޫދު 4/318 ގެ ނަމްބަރު 1531 ގައި، އަދި އައް-ތިރްމިޛީ 5/465 ގެ ނަމްބަރު 3389 ގައެވެ. އަދި ތުޙްފަތުލް-އަޚްޔާރު ފޮތުގެ ޞ 39 ގައި އިބްނު ބާޒު رحمه الله އެ ޙަދީޘް ޙަސަނުކުރެއްވިއެވެ."
«يَا حَيُّ يَا قَيُّومُ بِرَحْمَتِكَ أَسْتَغيثُ أَصْلِحْ لِي شَأْنِيَ كُلَّهُ وَلَا تَكِلْنِي إِلَى نَفْسِي طَرْفَةَ عَيْنٍ»[119].,"«يَا حَيُّ يَا قَيُّومُ بِرَحْمَتِكَ أَسْتَغيثُ أَصْلِحْ لِي شَأْنِيَ كُلَّهُ وَلَا تَكِلْنِي إِلَى نَفْسِي طَرْفَةَ عَيْنٍ»
 މާނައީ: ""އޭ ދިރިދެމިވޮޑިގެންވާ އިލާހެވެ! އޭ ތާއަބަދަށް ޤާއިމުވެވޮޑިގެންވާ އިލާހެވެ! އިބައިލާހުގެ ރަޙްމަތުން މި އަޅާ ވާތްގާއި މަދަދަށް އެދި ދަންނަވަމެވެ. މި އަޅާގެ ހުރިހާކަމެއް މި އަޅާއަށްޓަކައި އިޞްލާހު ކޮށްދެއްވާށިއެވެ! އަދި ކަޅި ހިންގާލާހާ ހިނދުކޮޅަކަށްވެސް މި އަޅާ، މި އަޅާގެ ނަފްސަށް ހަވާލުނުކުރައްވާށިއެވެ!"" [119]"
[119] الحاكم وصححه، ووافقه الذهبي (1/545)، وانظر: صحيح الترغيب والترهيب (1/273).,[119] އަލް-ޙާކިމު އެ ޙަދީޘް ރިވާކުރައްވާ އަދި ޞައްޙަކުރެއްވިއެވެ. އަދި އައް-ޛަހަބީ އެއްބަސްވެ ވަޑައިގަތެވެ. 1/545 ގައެވެ. އަދި ޞަޙީޙުއް-ތަރްޣީބު ވައް-ތަރްހީބުގެ 1/273 ބައްލަވާށެވެ.
يَا حَيُّ يَا قَيُّومُ بِرَحْمَتِكَ أَسْتَغيثُ أَصْلِحْ لِي شَأْنِيَ كُلَّهُ وَلَا تَكِلْنِي إِلَى نَفْسِي طَرْفَةَ عَيْن,ޔާ ޙައްޔު ޔާ ޤައްޔޫމު ބިރަޙްމަތިކަ އަސްތަޣީޘު އަޞްލިޙް ލީ ޝައްނީ ކުއްލަހް، ވަލާ ތަކިލްނީ އިލާ ނަފްސީ ޠަރްފަތަ ޢައިން
«أَصْبَحْنَا وَأَصْبَحَ المُلْكُ لِلَّهِ رَبِّ العَالَمِينَ، اللَّهُـمَّ إِنِّي أَسْأَلُكَ خَيْرَ هَذَا اليَوْمِ: فَتْحَهُ، وَنَصْرَهُ، وَنورَهُ، وَبَرَكَتَهُ، وَهُدَاهُ، وَأَعُوذُ بِكَ مِنْ شَرِّ مَا فِيهِ وَشَرِّ مَا بَعْدَهُ» [120].,"«أَصْبَحْنَا وَأَصْبَحَ المُلْكُ لِلَّهِ رَبِّ العَالَمِينَ، اللَّهُـمَّ إِنِّي أَسْأَلُكَ خَيْرَ هَذَا اليَوْمِ: فَتْحَهُ، وَنَصْرَهُ، وَنورَهُ، وَبَرَكَتَهُ، وَهُدَاهُ، وَأَعُوذُ بِكَ مِنْ شَرِّ مَا فِيهِ وَشَرِّ مَا بَعْدَهُ»
 މާނައީ: ""އަޅަމެން ހެނދުނުކޮށްފީމުއެވެ. އަދި އެންމެހާ ވެރިކަމެއް ޢާލަމްތަކުގެވެރި ރައްބު ﷲ އަށްޓަކައި ހެނދުނުކޮށްފިއެވެ. އޭ ﷲ އެވެ! ހަމަކަށަވަރުން މި އަޅާ، އިބަ ﷲ ގެ ޙަޟްރަތުން މި ދުވަހުގެ ހެޔޮކަންދެއްވުމަށް އެދިދަންނަވަމެވެ. މި ދުވަހުގެ ފަތަޙައާއި، ނަޞްރާއި، ނޫރާއި، ބަރަކާތާއި އަދި މި ދުވަހުގެ ހިދާޔަތެވެ. އަދި މި އަޅާ، އިބަ ﷲ ގެ ޙަޟްރަތުން މި ދުވަހުގައިވާ ނުބައިކަމުންނާއި، މިއަދަށްފަހުގައިވާ ނުބައިކަމުން ރައްކާތެރިކޮށްދެއްވުމަށް އެދި ދަންނަވަމެވެ."" [120]."
[120] أبو داود (4/322) برقم (5084)، وحسن إسناده شعيب وعبد القادر الأرناؤوط في تحقيق زاد المعاد (2/373).,[120] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 4/322 ގެ ނަމްބަރު 5084 ގައެވެ. އަދި ޒާދުލް-މަޢާދު ފޮތުގެ ތަޙްޤީޤުގައި 2/373 ގައި ޝުޢައިބު އާއި ޢަބްދުލް-ޤާދިރު އަލް-އަރްނައޫޠުވަނީ އެ ޙަދީޘްގެ ސަނަދު ޙަސަނުކޮށްފައެވެ.
أَصْبَحْنَا وَأَصْبَحَ المُلْكُ لِلَّهِ رَبِّ العَالَمِينَ، اللَّهُـمَّ إِنِّي أَسْأَلُكَ خَيْرَ هَذَا اليَوْمِ: فَتْحَهُ، وَنَصْرَهُ، وَنورَهُ، وَبَرَكَتَهُ، وَهُدَاهُ، وَأَعُوذُ بِكَ مِنْ شَرِّ مَا فِيهِ وَشَرِّ مَا بَعْدَه,އަޞްބަޙްނާ ވައަޞްބަޙަލް މުލްކު ލިއްލާހި ރައްބިލް ޢާލަމީން، އައްލޯހުންމަ އިންނީ އަސްއަލުކަ ޚައިރަ ހާޛަލް ޔައުމި: ފަތުޙަހޫ، ވަނަޞްރަހޫ، ވަނޫރަހޫ، ވަބަރަކަތަހޫ، ވަހުދާހް، ވައަޢޫޛު ބިކަ މިން ޝައްރި މާ ފީހި ވަޝައްރި މާ ބަޢްދަހް
وإذا أمسى قال:,އަދި ހަވީރުވުމުން ކިޔާނީ:
«أَمْسَيْنَا وَأَمْسَى المُلْكُ لِلَّهِ رَبِّ العَالَمِينَ، اللَّهُمَّ إِنِّي أَسْأَلُكَ خَيْرَ هَذِهِ اللَّيْلَةِ: فَتْحَهَا، وَنَصْرَهَا، وَنُورَهَا، وَبَرَكَتَهَا، وَهُدَاهَا، وَأَعُوذُ بِكَ مِنْ شَرِّ مَا فِيهَا، وَشَرِّ مَا بَعْدَهَا» [121].,"""«أَمْسَيْنَا وَأَمْسَى المُلْكُ لِلَّهِ رَبِّ العَالَمِينَ، اللَّهُمَّ إِنِّي أَسْأَلُكَ خَيْرَ هَذِهِ اللَّيْلَةِ: فَتْحَهَا، وَنَصْرَهَا، وَنُورَهَا، وَبَرَكَتَهَا، وَهُدَاهَا، وَأَعُوذُ بِكَ مِنْ شَرِّ مَا فِيهَا، وَشَرِّ مَا بَعْدَهَا»
 މާނައީ: ""އަޅަމެން ހަވީރުކޮށްފީމެވެ. އަދި ހުރިހާ ރަސްކަމެއްވެސް ޢާލަމްތަކުގެ ވެރި ރައްބު ﷲ އަށްޓަކައި ހަވީރުކޮށްފިއެވެ. އޭ ﷲ އެވެ! ހަމަކަށަވަރުން މި އަޅާ، އިބަ ﷲ ގެ ޙަޟްރަތުން މި ރޭގެ ހެޔޮކަންދެއްވުމަށް އެދިދަންނަވަމެވެ. މި ރޭގެ ފަތަޙައާއި، ނަޞްރާއި، ނޫރާއި، ބަރަކާތާއި އަދި މި ރޭގެ ހިދާޔަތެވެ. އަދި މި އަޅާ، އިބަ ﷲ ގެ ޙަޟްރަތުން މި ރޭގައިވާ ނުބައިކަމުންނާއި، މިރެޔަށްފަހުގައިވާ ނުބައިކަމުން ރައްކާތެރިކޮށްދެއްވުމަށް އެދި ދަންނަވަމެވެ."" [121]."""
[121] المرجع السابق.,[121] އިސްވެދިޔަ މަރުޖިޢު.
أَمْسَيْنَا وَأَمْسَى المُلْكُ لِلَّهِ رَبِّ العَالَمِينَ، اللَّهُمَّ إِنِّي أَسْأَلُكَ خَيْرَ هَذِهِ اللَّيْلَةِ: فَتْحَهَا، وَنَصْرَهَا، وَنُورَهَا، وَبَرَكَتَهَا، وَهُدَاهَا، وَأَعُوذُ بِكَ مِنْ شَرِّ مَا فِيهَا، وَشَرِّ مَا بَعْدَهَا,އަމްސައިނާ ވައަމްސަލް މުލްކު ލިއްލާހި ރައްބިލް ޢާލަމީން، އައްލޯހުންމަ އިންނީ އަސްއަލުކަ ޚައިރަ ހާޛިހިއް ލައިލަހް: ފަތުޙަހާ، ވަނަޞްރަހާ، ވަނޫރަހާ، ވަބަރަކަތަހާ، ވަހުދާހާ، ވައަޢޫޛު ބިކަ މިން ޝައްރި މާ ފީހާ ވަޝައްރި މާ ބަޢުދަހާ
«أَصْبَحْنا عَلَى فِطْرَةِ الإِسْلَامِ، وَعَلَى كَلِمَةِ الإِخْلاَصِ، وَعَلَى دِينِ نَبِيِّنَا مُحَمَّدٍ ﷺ، وَعَلَى مِلَّةِ أَبِينَا إِبْرَاهِيمَ، حَنِيفًا مُسْلِمًا وَمَا كَانَ مِنَ المُشرِكِينَ» [122].,"«أَصْبَحْنا عَلَى فِطْرَةِ الإِسْلَامِ، وَعَلَى كَلِمَةِ الإِخْلاَصِ، وَعَلَى دِينِ نَبِيِّنَا مُحَمَّدٍ ﷺ، وَعَلَى مِلَّةِ أَبِينَا إِبْرَاهِيمَ، حَنِيفًا مُسْلِمًا وَمَا كَانَ مِنَ المُشرِكِينَ»
 މާނައީ: ""އިސްލާމްދީނުގެ ފިޠުރަތުގެ މައްޗަށާއި، އިޚްލާޞުގެ ކަލިމައިގެ (ޝަހާދަތުގެ ކަލިމައިގެ) މައްޗަށާއި، އަޅަމެންގެ ނަބިއްޔާ މުޙައްމަދު ﷺ ގެ ދީނުގެ މައްޗަށާއި އަދި އަޅަމެންގެ ބައްޕަ އިބްރާހީމްގެފާނުގެ މިއްލަތުގެ މައްޗަށް އަޅަމެން ހެނދުނުކޮށްފީމުއެވެ. އެކަލޭގެފާނަކީ ހުރިހާ ބާޠިލު ޢަޤީދާތަކަކުން އެއްކިބާވެގެން (ﷲ އަށް) ބޯލަނބައިގެންވާ ބޭކަލެކެވެ. އަދި މުޝްރިކުންގެ ތެރެއިން އެކަލޭގެފާނު ވެވަޑައިނުގަންނަވަތެވެ."" [122]."
[122] أحمد (3/406) و(407) برقم (15360) و(15563)، وابن السني في عمل اليوم والليلة، برقم (34)، وانظر: صحيح الجامع (4/209).,[122] ރިވާކުރެއްވީ އަޙްމަދު 3/406 ގެ ނަމްބަރު 15360 އަދި 15563 ގައި، އަދި އިބްނުއް-ސުންނީ ޢަމަލުލް-ޔައުމި ވައް-ލައިލާގެ ނަމްބަރު 34 ގައެވެ. އަދި ޞަޙީޙުލް-ޖާމިޢުގެ 4/209 ބައްލަވާށެވެ.
أَصْبَحْنا عَلَى فِطْرَةِ الإِسْلَامِ، وَعَلَى كَلِمَةِ الإِخْلاَصِ، وَعَلَى دِينِ نَبِيِّنَا مُحَمَّدٍ ﷺ، وَعَلَى مِلَّةِ أَبِينَا إِبْرَاهِيمَ، حَنِيفًا مُسْلِمًا وَمَا كَانَ مِنَ المُشرِكِين,އަޞްބަޙްނާ ޢަލާ ފިޠްރަތިލް އިސްލާމް، ވަޢަލާ ކަލިމަތިލް އިޚްލާޞް، ވަޢަލާ ދީނި ނަބިއްޔިނާ މުޙައްމަދިން ޞައްލައްލޯހު ޢަލައިހި ވަސައްލަމަ، ވަޢަލާ މިއްލަތި އަބީނާ އިބްރާހީމަ، ޙަނީފަން މުސްލިމަން ވަމާ ކާނަ މިނަލް މުޝްރިކީން
وإذا أمسى قال:,އަދި ހަވީރުވުމުން ކިޔާނީ:
«أَمْسَيْنَا عَلَى فِطْرَةِ الإِسْلَامِ، وَعَلَى كَلِمَةِ الإِخْلاَصِ، وَعَلَى دِينِ نَبِيِّنَا مُحَمَّدٍ ﷺ، وَعَلَى مِلَّةِ أَبِينَا إِبْرَاهِيمَ، حَنِيفًا مُسْلِمًا وَمَا كَانَ مِنَ المُشرِكِينَ» [123].,"«أَمْسَيْنَا عَلَى فِطْرَةِ الإِسْلَامِ، وَعَلَى كَلِمَةِ الإِخْلاَصِ، وَعَلَى دِينِ نَبِيِّنَا مُحَمَّدٍ ﷺ، وَعَلَى مِلَّةِ أَبِينَا إِبْرَاهِيمَ، حَنِيفًا مُسْلِمًا وَمَا كَانَ مِنَ المُشرِكِينَ»
 މާނައީ: ""އިސްލާމްދީނުގެ ފިޠުރަތުގެ މައްޗަށާއި، އިޚްލާޞުގެ ކަލިމައިގެ (ޝަހާދަތުގެ ކަލިމައިގެ) މައްޗަށާއި، އަޅަމެންގެ ނަބިއްޔާ މުޙައްމަދު ﷺ ގެ ދީނުގެ މައްޗަށާއި އަދި އަޅަމެންގެ ބައްޕަ އިބްރާހީމްގެފާނުގެ މިއްލަތުގެ މައްޗަށް އަޅަމެން ހަވީރުކޮށްފީމުއެވެ. އެކަލޭގެފާނަކީ ހުރިހާ ބާޠިލު ޢަޤީދާތަކަކުން އެއްކިބާވެގެން (ﷲ އަށް) ބޯލަނބައިގެންވާ ބޭކަލެކެވެ. އަދި މުޝްރިކުންގެ ތެރެއިން އެކަލޭގެފާނު ވެވަޑައިނުގަންނަވަތެވެ."" [123]."
