bodyAR,bodyDV
«لأنَّ المَنعَ منَ الطَّلاقِ في الحَيضِ مِن أجلِ الضَّرَرِ الَّذي يلحَقُها بطُولِ العِدَّةِ، والخُلعُ لإزالةَ الضَّرَرِ الَّذي يلحقُها بسُوءِ العِشْرَةِ والمُقامِ معَ مَن تَكرهُهُ وتبغضُه، وذلك أعظمُ من ضرَرِ طُولِ العِدَّةِ، فجاز دفعُ أعلاهُما بأدناهُما؛ ولذلِكَ لم يسأَلِ النبيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم المُخْتَلِعَةَ عن حالِها». اﻫ كلامُه.,އެހެނީ ޙައިޟު ދުވަސްވަރުގައި ވަރިކުރެވުން މަނާވެގެންވަނީ މަޑުކުރަންޖެހޭ ޢިއްދަ ދިގުވެގެންވާތީވެ އެކަނބުލޭގެއަށް ޖެހޭނެ ގެއްލުމަށްޓަކައެވެ. އަނެއްކޮޅުން ޚުލްޢުކުރުމަކީ، އަންހެނާ ނުރުހޭ އަދި ރުޅިއަންނަ މީހަކާއެކީ ދިރިއުޅެގެން ލިބޭ ގެއްލުން ފިލުވާލުމަށްވާ ކަމެކެވެ. ޢިއްދަ ދިގުވުމަށްވުރެ އެކަމުގެ ގެއްލުން ބޮޑެވެ. ދެންފަހެ ކުޑަ ގެއްލުމުން ބޮޑު ގެއްލުން ދުރުކުރުން ހުއްދަވިއެވެ. އެކަމަށްޓަކައި ޚުލްޢުކުރި އަންހެނާގެ ޙާލަތާ ބެހޭގޮތުން ނަބީ ﷺ ސުވާލު ނުކުރައްވައެވެ. އހ. އެބޭފުޅާގެ ބަސްކޮޅު ނިމުނީއެވެ.
وأمَّا عَقدُ النكاحِ على المرأةِ وهيَ حائضٌ فلا بأسَ بـهِ؛ لأنَّ الأصلَ الحِلُّ، ولا دَليلَ على المنعِ مِنه، لكِنْ إدخالُ الزوجِ عليها وهي حائِضٌ يُنظرُ فيه فإِنْ كانَ يُؤْمَنُ مِن أَنْ يَطَأَها فلا بأسَ، وإلَّا فلا يُدخَلُ عليها حتَّى تَطْهُرَ خوفًا من الوقوعِ في الممنوعِ.,ދެންފަހެ އަންހެނާ ޙައިޟުވެފައި ހުއްޓާ އެކަނބުލޭގެއާ ކައިވެނި ޢަޤުދުކުރުމުގައި މައްސަލައެއް ނެތެވެ. އެހެނީ އަޞްލަކީ އެކަން ހުއްދަވުމެވެ. އަދި އެކަން މަނާކުރުމަށް ދަލީލެއް ނެތެވެ. ނަމަވެސް އެކަނބުލޭގެ ގާތަށް ފިރިމީހާ ވެއްދުމާމެދު ޖެހޭނީ ބަލާށެވެ. އެގޮތުން އެ އަންހެނާއާ ޖިމާޢު ނުވާނޭކަމުގެ އަމާންކަން އޮވެއްޖެނަމަ މައްސަލައެއް ނެތެވެ. އެހެންނޫންނަމަ އެކަނބުލޭގެ ޠާހިރުވެއްޖައުމަށް ދާންދެން އެކަނބުލޭގެ ގާތަށް ފިރިމީހާ ނުވެއްދެއެވެ. އެއީ މަނާވެގެންވާ ކަންތަކަށް ވެއްޓިދާނޭކަމަށް ބިރުންނެވެ.
الحُكمُ الثامنُ: اعتبارُ عِدَّةِ الطَّلاقِ به -أيِ: الحَيضِ-: فإذا طَلَّقَ الرَّجُلُ زوجتَه بعدَ أن مسَّها أو خَلا بِها وجَبَ عليها أن تَعْتَدَّ بثلاثِ حِيَضٍ كاملةٍ، إن كانت مِن ذواتِ الحَيضِ، ولم تكُنْ حامِلًا؛ لقولِه تعالى:,އަށްވަނަ ޙުކުމް: އެއަށް ބަލައިގެން -އެބަހީ: ޙައިޟަށް ބަލައިގެން- ޢިއްދަ ހަމަޖެއްސުމެވެ. އެގޮތުން މީހާ އޭނާގެ އަނބިމީހާގެ ގައިގައި ބީހުމަށްފަހު ނުވަތަ އެކަހެރިވުމަށް ފަހު ވަރިކޮށްފިނަމަ، ފުރިހަމަ ތިން ޙައިޟު ޢިއްދައިގެ ގޮތުގައި ހަމަކުރުން ވާޖިބުވެގެންވެއެވެ. އެއީ އެކަނބުލޭގެއަކީ ޙައިޟުވާ އަންހެނެއްކަމުގައި ވާނަމަ، އަދި މާބަނޑު މީހެއްކަމުގައި ނުވާނަމައެވެ. ﷲ ތަޢާލާގެ މި ބަސްފުޅަށްޓަކައެވެ:
﴿وَٱلۡمُطَلَّقَٰتُ يَتَرَبَّصۡنَ بِأَنفُسِهِنَّ ثَلَٰثَةَ قُرُوٓءٖۚ...﴾,"﴿وَٱلۡمُطَلَّقَٰتُ يَتَرَبَّصۡنَ بِأَنفُسِهِنَّ ثَلَٰثَةَ قُرُوٓءٖۚ...﴾
 މާނައީ: އަދި ވަރިކޮށްފައިވާ އަންހެނުން، އެ ކަނބަލުންގެ އަމިއްލަ ނަފްސުތަކާއިގެން ތިން ޤުރްއު ވަންދެން އިންތިޒާރުކުރާހުށިކަމެވެ..."""
[البقرة:228]،,[ އަލް-ބަޤަރާ: 228]،
أي: ثلاثَ حِيَضٍ.,އެބަހީ: ތިން ޙައިޟެވެ.
فإن كانت حامِلًا فعِدَّتُها إلى وضعِ الحملِ كُلِّهِ، سواءٌ طالَتِ المُدَّةُ أو قَصُرَتْ؛ لقولِه تعالى:,ދެންފަހެ އެކަނބުލޭގެ ބަލިވެއިން ކަމުގައިވާނަމަ، ޢިއްދައަކަށް ވާހުށީ އެއްކޮށް ވިހެއުމެވެ. އެއީ މުއްދަތު ދިގުވިޔަސް ކުރިވިޔަސްމެއެވެ. އެއީ އެއިލާހުގެ މި ބަސްފުޅަށްޓަކައެވެ:
﴿...وَأُوْلاَتُ الأَحْمَالِ أَجَلُهُنَّ أَن يَضَعْنَ حَمْلَهُنَّ...﴾,"﴿...وَأُوْلاَتُ الأَحْمَالِ أَجَلُهُنَّ أَن يَضَعْنَ حَمْلَهُنَّ...﴾
 މާނައީ: ""...އަދި މާބަނޑު އަންހެނުންގެ ޢިއްދައަކީ، އެ ކަނބަލުންގެ ބަނޑުގައިވާ ދަރި ވިހެއުމެވެ..."""
[الطلاق:4]،,[އައް-ޠަލާޤު: 4].
وإن كانَت مِن غيرِ ذواتِ الحَيضِ كالصَّغيرةِ التي لم يبدَأْ بها الحيضُ والآيِسَةُ من الحيضِ لكِبرٍ أو عَمَلِيَّةٍ استأصَلَت رَحِمَها أو غيرِ ذلك مِمَّا لا تَرجُو معه رُجوعَ الحيضِ، فعِدَّتُها ثلاثةُ أشهُرٍ؛ لقولِه تعالى:,އަދި އެއީ ޙައިޟުގެ ކަންތައް ނުޖެހޭ މީހެއްނަމަ، މިޘާލަކަށް އަދި ޙައިޟުވާން ނުފަށާ ކުޑަކުއްޖެއް ނަމަ، ނުވަތަ މުސްކުޅިވުމުގެ ސަބަބުން ނުވަތަ ރަޙިމް ނެގުމުގެ ސަބަބުން ޙައިޟުވުން ހުއްޓިފައިވާ، ނުވަތަ އެނޫންވެސް އެކަމަކާހުރެ އަނބުރާ ޙައިޟުވުމުގެ އުއްމީދެއް މީހެއްނަމަ، ފަހެ އެ އަންހެނާގެ ޢިއްދައަކީ ތިން މަހެވެ. އެއީ ﷲ ތަޢާލާގެ މި ބަސްފުޅަށްޓަކައެވެ:
﴿وَاللاَّئِي يَئِسْنَ مِنَ الْمَحِيضِ مِن نِّسَائِكُمْ إِنِ ارْتَبْتُمْ فَعِدَّتُهُنَّ ثَلاَثَةُ أَشْهُرٍ وَاللاَّئِي لَمْ يَحِضْنَ...﴾,"﴿وَاللاَّئِي يَئِسْنَ مِنَ الْمَحِيضِ مِن نِّسَائِكُمْ إِنِ ارْتَبْتُمْ فَعِدَّتُهُنَّ ثَلاَثَةُ أَشْهُرٍ وَاللاَّئِي لَمْ يَحِضْنَ...﴾
 މާނައީ: ""އަދި ތިޔަބައިމީހުންގެ އަންހެނުންކުރެ ޙައިޟުން އުންމީދު ކެނޑިފައިވާ މީހުންނާމެދު ތިޔަބައިމީހުން ޝައްކުކުރާނަމަ، ފަހެ، އެކަނބަލުންގެ ޢިއްދައަކީ، އަދި ޙައިޟުނުވާ މީހުންގެ ޢިއްދައަކީވެސް ތިންމަސް ދުވަހެވެ..."""
[الطلاق:4]،,[އައް-ޠަލާޤު: 4].
وإن كانت مِن ذواتِ الحيضِ لكِنِ ارتفعَ حيضُها لِسَبَبٍ مَعلومٍ كالمَرضِ والرَّضاعِ فإنَّها تَبقى في العِدَّةِ وإن طالَتِ المُدَّةُ حتَّى يعُودَ الحيضُ فَتَعْتَدُّ به،,އަދި އެކަނބުލޭގެއަކީ، ޙައިޟުގެ ކަންތައް ދިމާވާ އަންހެނަކަށް ވެފައި، އެކަމަކު ބައްޔެއްގެ ސަބަބުން އަދި ގާތުން ކިރުދިނުންފަދަ އެނގިގެންވާ ސަބަބަކާހުރެ، ޙައިޟުވުން މެދުކެނޑިފައިވާ އަންހެނެއްނަމަ، ފަހެ އެކަނބުލޭގެ ޖެހޭނީ ޙައިޟު އަނބުރާ އަންނަންދެން ހަމަ ޢިއްދަ ހަމަކުރަން މަޑުކުރާށެވެ. އެއީ މުއްދަތު ކިތަންމެ ދިގުވިޔަސްމެއެވެ.
فإِنْ زالَ السببُ ولم يعُدِ الحيضُ بأَنْ برَأَت مِن المرضِ أوِ انتَهَت من الرضاعِ وبقِيَ الحيضُ مرتفِعًا فإنَّها تعتدُّ بسَنةٍ كاملةٍ من زوالِ السببِ،,ދެންފަހެ އެ ސަބަބު ފިލައިގޮސްފައިވެސް ޙައިޟު އަނބުރާ ނާންނަމަ، މިޘާލަކަށް ބަލިން ފަސޭހަވެ ނުވަތަ ގާތުން ކިރުދިނުން ނިންމާލުމުންވެސް ޙައިޟު ހުއްޓިގެންވާނަމަ، ފަހެ އެކަނބުލޭގެ ސަބަބު ފިލައިދިޔަ ވަޤުތުން ފަށައިގެން ފުރިހަމަ އަހަރެއް ވަންދެން ޢިއްދައިގެ ގޮތުގައި އިންނާނީއެވެ.
وهذا هو القولُ الصَّحيحُ، الَّذي يَنطَبِقُ على القَواعِدِ الشَّرعيَّةِ،,ޝަރުޢީ ޤަވާޢިދުތަކަށް ފެތިގެންވާ ޞައްޙަ ޤަޥްލަކީ މިއެވެ.
فإنَّه إذا زالَ السَّبَبُ ولم يَعُدِ الحيضُ صارَت كمَنِ ارتفعَ حيضُها لغيرِ سَبَبٍ مَعلومٍ، وإذا ارتفعَ حيضُها لغيرِ سَبَبٍ مَعلومٍ، فإنَّها تَعْتَدُّ بسَنةٍ كامِلةٍ تِسعةِ أشهرٍ للحملِ احتياطًا؛ لأنَّها غالبُ الحملِ، وثلاثةِ أشهرٍ للعِدَّةِ.,ފަހެ އެހެނީ ސަބަބު ފިލައިގޮސްފައިވެސް ޙައިޟު އަނބުރާ ނާންނަނަމަ، އެކަނބުލޭގެ ވާހުށީ އެނގިގެން ނުވާ ސަބަބަކާހުރެ ޙައިޟުވުން ހުއްޓިފައިވާ އަންހެނެއް ފަދައިންނެވެ. އަދި އެނގިގެންނުވާ ސަބަބަކާހުރެ ޙައިޟުވުން ހުއްޓިއްޖެނަމަ، ފަހެ އެކަނބުލޭގެ އަހަރެއް ފުރިހަމަ ވަންދެން ޢިއްދާގައި މަޑުކުރާނީއެވެ. އެއީ ރައްކާތެރިވުމުގެ ގޮތުން، ނުވަމަސް ބަލިވެއިނދެފާނެ ކަމަށްޓަކައެވެ. އެއީ ޢާއްމުކޮށް ބަލިވެއިންނަ މުއްދަތުކަމުގައި ވާތީއެވެ. އަދި އަނެއް ތިންމަސް ޢިއްދައިގެ ގޮތުގައެވެ.
أمَّا إذا كانَ الطَّلاقُ بعدَ العَقدِ وقبلَ المَسِيسِ والخَلوةِ، فليسَ فيه عِدَّةٌ إطلاقًا، لا بِحيضٍ ولا غيرِه؛ لقولِه تعالى:,ދެންފަހެ ވަރިކުރެވުނީ ކައިވެނީގެ ޢަޤުދަށްފަހު އެކަމަކު ބީހުމުގެ ކުރިން އަދި އެކަހެރިވުމުގެ ކުރިންނަމަ، ފަހެ އެ ޙާލަތުގައި އެއްވެސް ޢިއްދައެއް ނުވެއެވެ. ޙައިޟުންވިޔަސް އަދި އެހެން ގޮތަކުންވިޔަސްމެއެވެ. އެއީ ﷲ ތަޢާލާގެ މި ބަސްފުޅަށްޓަކައެވެ:
﴿يَاأَيُّهَا الَّذِينَ آمَنُوا إِذَا نَكَحْتُمُ الْمُؤْمِنَاتِ ثُمَّ طَلَّقْتُمُوهُنَّ مِن قَبْلِ أَن تَمَسُّوهُنَّ فَمَا لَكُمْ عَلَيْهِنَّ مِنْ عِدَّةٍ تَعْتَدُّونَهَا...﴾,"﴿يَاأَيُّهَا الَّذِينَ آمَنُوا إِذَا نَكَحْتُمُ الْمُؤْمِنَاتِ ثُمَّ طَلَّقْتُمُوهُنَّ مِن قَبْلِ أَن تَمَسُّوهُنَّ فَمَا لَكُمْ عَلَيْهِنَّ مِنْ عِدَّةٍ تَعْتَدُّونَهَا...﴾
 މާނައީ: ""އޭ އީމާންވެއްޖެ މީސްތަކުންނޭވެ! ތިޔަބައިމީހުން، މުއުމިނު އަންހެނުންނާ ކާވެނިކޮށް، ދެން އެކަނބަލުންގެ ގާތުގައި ރޭކުރުމުގެ ކުރިން، ތިޔަބައިމީހުން އެކަނބަލުން ވަރިކޮށްފިނަމަ، ޢިއްދައިގެ ގޮތުން ތިޔަބައިމީހުން ގުނާނެ ދުވަސްތަކެއް އެކަނބަލުންގެ މައްޗަށް ތިޔަބައިމީހުންނަކަށް ނުވެތެވެ..."""
[الأحزاب:49].,[އަލް-އަޙްޒާބު: 49].
الحُكمُ التاسعُ: الحُكمُ بِبَراءَةِ الرَّحِمِ، أي: بِخُلُوِّهِ مِنَ الحملِ، وهذا يحتاجُ إليه كلَّما احتيجَ إلى الحُكمِ بِبَراءَةِ الرَّحِمِ، ولهُ مسائلُ:,ނުވަވަނަ ޙުކުމް: ރަޙިމު ބަރީއަވެގެންވާކަމަށް ޙުކުމްކުރުމެވެ: އެބަހީ: ރަޙިމުގައި ދަރިއެއް ނެތްކަން އަދި ބަލިވެނީންނަކަމަށް ޙުކުމް ކުރުމެވެ. މިއީ ރަޙިމު ބަރީއަވެ ހުސްކަމާމެދު ޙުކުމް ކުރަން ޖެހޭ ކޮންމެ ވަޤުތެއްގައިވެސް ބޭނުންޖެހޭ ކަމެކެވެ. މިކަމުގައި މައްސަލަތަކެއްވެއެވެ:
مِنها: إذا ماتَ شخصٌ عنِ امرأةٍ يَرِثُهُ حَملُها، وهي ذاتُ زَوجٍ، فإنَّ زَوجَها لا يَطؤُها حتَّى تحيضَ، أو يَتَبَيَّنَ حَملُها، فإِنْ تبيَّنَ حملُها حكَمْنا بِإِرْثِهِ لحُكمِنا بوجودِه حينَ موتِ مُوَرِّثِهِ، وإن حاضَتْ حكَمْنا بِعَدَمِ إِرْثِهِ لحُكمِنا بِبَراءَةِ الرَّحِمِ بالحيضِ.,އޭގެ ތެރޭގައި: ބަނޑުގައި އޮތް ދަރިޔަކަށް ވާރުތައަރާ ގޮތަށްވާ އަންހެނަކު ދޫކޮށްފައި ފިރިހެނާ މަރުވެއްޖެނަމަ، -އަދި މި އަންހެނާއަކީ ފިރިޔަކު ހުރި މީހެއްނަމަ،- ފަހެ އެކަނބުލޭގެ ޙައިޟުވެއްޖައުމަށް ދާންދެން ނުވަތަ ބަލިވެއިންކަން ސާފުވަންދެން އެކަނބުލޭގެ ފިރިމީހާ ޖިމާޢުނުވާ ހުއްޓެވެ. ދެންފަހެ އެކަނބުލޭގެ ބަލިވެއިންކަން ހާމަވެ ސާފުވެއްޖެނަމަ، އެ ދަރިފުޅަށް ވާރުތަވާނޭކަމަށް އަހަރުމެން ޙުކުމްކުރަމެވެ. އެއީ ތަރިކައިގެ ވެރިޔާ މަރުވިހިނދު އެކުއްޖާ ވުޖޫދުގައިވާކަމަށް އަހަރުމެން ޙުކުމްކުރީމައެވެ. އަދި އެކަނބުލޭގެ ޙައިޟުވެއްޖެނަމަ، ވާރުތަކުރާނޭ ކުއްޖަކު ނެތްކަމަށް އަހަރުމެން ޙުކުމްކުރަމެވެ. އެއީ ޙައިޟުވުމުގެ ސަބަބުން ރަޙިމު ބަރީއަވެގެންވާކަމަށް އަހަރުމެން ޙުކުމްކުރުމުންނެވެ.
الحُكمُ العاشرُ: وجوبُ الغُسلِ: فيجِبُ على الحائضِ إذا طَهُرَتْ أن تَغتَسِـلَ بِتَطـهِيرِ جميعِ البَدَنِ؛,ދިހަވަނަ ޙުކުމް: ހިނައިގަތުން ވާޖިބުވުމެވެ. އެގޮތުން ޙައިޟުވެރިޔާ ޠާހިރުވެއްޖެނަމަ، މުޅި ހަށިގަނޑު ޠާހިރުކޮށްގެން ހިނައިގަތުން ވާޖިބުވެގެންވެއެވެ.
لقـولِ النبـيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم لفاطِمـةَ بنتِ أبي حُبَيشٍ:,އެއީ ނަބީ ﷺ، ފާޠިމާ ބިންތު އަބީ ޙުބައިޝަށް ޙަދީޘްކުރެއްވި ބަސްފުޅަށްޓަކައެވެ:
«فَإِذَا أَقْبَلَتِ الْحَيْضَةُ فَدَعِي الصَّلَاةَ، وَإِذَا أَدْبَرَتْ فَاغْتَسِلِي وَصَلِّي».,"""ދެންފަހެ ޙައިޟުވުން ކުރިމަތިވެގެން އައިސްފިނަމަ، ފަހެ ކަނބުލޭގެ ނަމާދު ދޫކޮށްލާށެވެ. އަދި ހައިޟު ފުރަގަސްދީ އެނބުރިގޮސްފިނަމަ، ފަހެ ކަނބުލޭގެ ހިނައިގަނެ އަދި ނަމާދުކުރާށެވެ."""
[رواه البخاريُّ][53].,[ރިވާކުރެއްވީ އަލްބުޚާރީއެވެ.][53].
[53] أخرجه البخاري: كتاب الحيض، باب إقبال المحيض وإدباره، رقم (320)، ومسلم: كتاب الحيض، باب المستحاضة وغسلها وصلاتها، رقم (333)، من حديث عائشة رضي الله عنها.,[53] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ޙައިޟުގެ، ޙައިޟު އައުމާއި ދިޔުމުގެ ބާބުގައި، ނަމްބަރު 320 ގައެވެ. އަދި މުސްލިމް، ކިތާބުލް-ޙައިޟުގެ، އިސްތިޙާޟާވެފައިވާ އަންހެނާއާއި އޭނާގެ ހިނެއުމާއި ނަމާދުކުރުމާ ބެހޭ ބާބުގައި، ނަމްބަރު 333 ގައެވެ. އެއީ ޢާއިޝާ رضي الله عنها ގެ ޙަދީޘުންނެވެ.
وأقلُّ واجبٍ في الغُسلِ أن تَعُمَّ به جميعَ بدنِها حتَّى ما تحتَ الشَّعرِ، والأفضلُ أن يكونَ على صِفةِ ما جاءَ في الحديثِ,އަދި ހިނައިގަތުމުގައި ވާޖިބުގެ އެންމެ މަދުމިނަކީވެސް: އެކަނބުލޭގެ އިސްތަށިތަކުގެ ބުޑަށް ދާންދެން މުޅި ހަށިގަނޑުގައި ފެން ޖެއްސުމެވެ. އަދި އެންމެ މޮޅު އިތުރުވެގެންވަނީ ޙަދީޘްގައި އައިސްފައިވާ ޞިފައިގެ މައްޗަށް ހިނައިގަތުމެވެ.
عنِ النبيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم حيثُ سألَتْه أسماءُ بِنتُ شَكَلٍ عن غُسلِ المَحيضِ فقال صَلَّى اللَّهُ عَلَيْهِ وَسَلَّم:,އެއީ އަސްމާއު ބިންތު ޝަކްލު، ޙައިޟުން ހިނައިގަންނާނޭ ގޮތާމެދު ނަބީ ﷺ ގެ އަރިހުން ސުވާލުކުރެއްވުމުންނެވެ. ދެން އެކަލޭގެފާނު ﷺ ޙަދީޘްކުރެއްވިއެވެ:
