bodyAR,bodyDV
والواجب على المسلمين أيضًا: الحذر من ذلك، والتواصي بتركه، والاعتماد على الله سبحانه، والتوكل عليه في كل الأمور، ولا بأس بتعاطي الرقى الشرعية والأدوية المباحة، والعلاج عند الأطباء الذين يستعملون الكشف على المريض، والتأكد من مرضه، بالأسباب الحسية والمعقولة، وقد صح عن النبي ﷺ أنه قال:,އަދިވެސް މުސްލިމުންގެ މައްޗަށް ވާޖިބުވެގެންވަނީ: އެކަމާމެދު ހުށިޔާރުވެ ސަމާލުވެ، އެފަދަ ކަންކަން ކުރުން ދޫކޮށްލުމަށް އެއްބަޔަކު އަނެއްބަޔަކަށް ވަޞިއްޔަތްކޮށް، ﷲ ސުބްޙާނަހޫ ވަތަޢާލާއަށް ބަރޯސާވެ، އަދި ހުރިހާ ކަމެއްގައި އެކަލާނގެއަށް ވަކީލުކުރުމެވެ. އަދި ޝަރުޢީ ރުޤްޔާތަކާއި، ހުއްދަ ފަރުވާތަކާއި، އަދި ޙިއްސީ ހަމަޖެހޭ ސަބަބުތަކުން ބަލިމީހާގެ ޙާލަތު ޗެކުކޮށް، އޭނާގެ ބަލި ބަލާ ދެނެގަންނަ ޑޮކްޓަރުންގެ ގާތުން ފަރުވާ ހޯދުން އެއީ މައްސަލައެއް ނޫނެވެ. ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިކަމަށް ޞައްޙަވެގެންވެއެވެ:
«مَا أَنْزَلَ اللهُ دَاءً إِلَّا أَنْزَلَ لَهُ شِفَاءً، عَلِمَهُ مَنْ علِمه، وَجَهِلَهُ مَنْ جَهِلَهُ».,"""އެ ބައްޔަކަށް ޝިފާއެއް ނުވާ ގޮތަށް ﷲ އެއްވެސް ބައްޔެއް ބާވައިނުލައްވަތެވެ. އެ ޝިފާ އެނގުނު މީހަކަށް އެނގުނީއެވެ. ނޭނގުނު މީހަކަށް ނޭނގުނީއެވެ."""
وقال ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«لِكُلِّ دَاءٍ دَوَاءٌ، فإِذَا أُصِيبَ دَوَاءٌ الدَّاءَ بََرَأَ بِإِذْنِ اللهِ».,"""ކޮންމެ ބައްޔަކަށް ބޭސްފަރުވާވެއެވެ. ދެންފަހެ އެ ބައްޔެއްގެ ފަރުވާއާ ދިމާވެއްޖެނަމަ ﷲ ގެ އިޛްނަފުޅާއެކު ބަލި ފަސޭހަވެއެވެ."""
وقال ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«عِبَادَ اللهِ، تَدَاوَوا وَلَا تَدَاوَوا بِحَرَامٍ».,"""ﷲ ގެ އަޅުތަކުންނޭވެ! ތިޔަބައިމީހުން ބޭސް ފަރުވާ ކުރާށެވެ. އަދި ޙަރާމް އެއްޗަކުން ފަރުވާ ނުކުރާށެވެ."""
والأحاديث في هذا المعنى كثيرة.,މި މާނައިގައިވާ ޙަދީޘްތައް ގިނަވެގެންވެއެވެ.
فنسأل الله جل جلاله أن يصلح أحوال المسلمين جميعًا، ويشفي قلوبهم وأبدانهم من كل سوء، ويجمعهم على الهدى، ويعيذنا وإياهم من مضلات الفتن، ومن طاعة الشيطان وأوليائه، إنه على كل شيء قدير، ولا حول ولا قوة إلا بالله العلي العظيم.,ފަހެ އަހަރުމެން ﷲ -ޖައްލަ ޖަލާލުހޫ- ގެ ޙަޟްރަތުން އެދި ދަންނަވަނީ: ހުރިހާ މުސްލިމުންގެ ޙާލަތު ރަނގަޅުކޮށްދެއްވާ، އެމީހުންގެ ހިތްތަކާއި ހަށިތައް ކޮންމެ ނުބައިކަމަކުން ޝިފާދެއްވާ، ތެދުމަގުގެ މައްޗަށް އެމީހުން ޖަމަޢަކުރައްވާ، މަގުފުރައްދަނިވި ފިތުނަތަކުންނާއި، ޝައިޠާނާއާއި އޭނާގެ އެކުވެރި އެހީތެރިންނަށް ކިޔަމަންވުމުން އަހަރުމެންނާއި އެމީހުން ރައްކާތެރިކޮށްދެއްވުމަށެވެ. ހަމަކަށަވަރުން އެކަލާނގެ ކޮންމެ ކަމެއްގެ މައްޗަށް ކުޅަދުންވަންތަވެގެންވެއެވެ. އަދި އެއްވެސް އާރަކާއި ބާރެއް، މަތިވެރިވަންތަ، މާތްވަންތަ ﷲ ގެ ޙަޟްރަތުން މެނުވީ ނުވެއެވެ.
وصلى الله وسلم وبارك على عبده ورسوله نبينا محمد وآله وصحبه.,"ﷲ އެކަލާނގެ އަޅާ އަދި ރަސޫލާކަމުގައިވާ، އަހަރުމެންގެ ނަބިއްޔާ މުޙައްމަދުގެފާނަށާއި، އެކަލޭގެފާނުގެ އާލުންނާއި އަޞްޙާބުންނަށް ޞަލަވާތާއި ސަލާމާއި ބަރަކާތް ލައްވާށިއެވެ.
 وصلى الله وسلم وبارك على عبده ورسوله نبينا محمد وآله وصحبه."
الرسالة الرابعة:,ހަތަރުވަނަ ރިސާލާ:
في حُكْمِ التَّعَبُّدِ بِالْأَوْرَادِ الْبِدْعِيَّةِ وَالشِّرْكِيَّةِ,ބިދުޢަވެރި އަދި ޝިރުކީ ވިރުދުތަކުން އަޅުކަންކުރުމުގެ ޙުކުމާމެދު
مِن عبد العزيز بن عبد الله بن باز إلى حضرة الأخ المكرَّم (.........)، وفَّقه الله لكل خير، آمين.,ޢަބްދުލް ޢަޒީޒު ބްނު ޢަބްދު ﷲ ބްނު ބާޒުގެ ފަރާތުން، އިޙްތިރާމް ލިބިގެންވާ އަޚު (......) އަށް، ﷲ އޭނާއަށް ކޮންމެ ހެވަކަށް ތައުފީޤުދެއްވާށި. އާމީން.
سلام عليكم ورحمة الله وبركاته.,ތިޔަބައިމީހުންގެ މައްޗަށް ސަލާމް ހުއްޓެވެ. އަދި ﷲ ގެ ރަޙްމަތާއި އެކަލާނގެ ބަރަކާތް ހުއްޓެވެ.
أَمَّا بَعْدُ: فقد وصل إليَّ كتابكم الكريم، وَصلكم الله بهداه، وما تضمنه من الإفادة أنه يوجد في بلادكم أناس متمسكون بأوراد ما أنزل الله بها من سلطان، منها ما هو بدعي، ومنها ما هو شركي، ويَنسبون ذلك إلى أمير المؤمنين: علي بن أبي طالب رضي الله عنه وغيره،,އެއަށްފަހު ދަންނައެވެ: ތިޔަބައިމީހުންގެ ޤަދަރުވެރި ސިޓީ އަހަރެންނަށް ފޯރައިފިއެވެ. -ﷲ އެކަލާނގެ ހިދާޔަތް ތިޔަބައިމީހުންނަށް ފޯރުކޮށްދެއްވާށިއެވެ- އަދި ތިޔަބައިީހުންގެ ރަށުގައި، ﷲ އެއަށް އެއްވެސް ޙުއްޖަތެއް ބާވައިލައްވާފައި ނުވާ ވިރުދުތަކެއްގައި ހިފަހައްޓައިގެން ތިބި ބަޔަކު ވާކަމަށް ދިން މަޢުލޫމާތުވެސް ފޯރައިފިއެވެ. އެ ވިރުދުތަކުގެ ތެރޭގައި ބިދުޢީ ތަކެއްޗާއި، އަދި އޭގެ ތެރޭގައި ޝިރުކީ ތަކެތިވެސް ވާކަމަށެވެ. އަދި އެމީހުން އެތަކެތި ނިސްބަތްކުރަނީ އަމީރުލް މުއުމިނީން: ޢަލީ ބްނު އަބީ ޠާލިބު رضي الله عنه އާއި އެހެން ބޭކަލުންނަށް ކަމުގައިއެވެ.
ويقرءون تلك الأوراد في مجالس الذكر، أو في المساجد بعد صلاة المغرب، زاعمين أنها قُربة إلى الله، كقولهم: بحق الله، رجالَ الله، أعينونا بعون الله، وكونوا عوننا بالله.,"އަދި ޛިކުރުގެ މަޖްލީސްތަކުގައި، ނުވަތަ މިސްކިތްތަކުގައި މަޣުރިބު ނަމާދަށް ފަހުގައި އެމީހުން އެތަކެތި ކިޔަވާ ކަމުގައިއެވެ. އެއީ ﷲ އަށް ކުއްތަންވުމަށް ކުރެވޭ ކަމެއްކަމަށް ދަޢުވާކޮށްގެންނެވެ. އެއީ އެމީހުން ކިޔާ މިފަދަ ބަސްތަކެވެ: ""ﷲ ގެ ޙައްޤުފުޅުން، ﷲ ގެ މީހުންނޭވެ! ﷲ ގެ އެހީއިން އަހަރުމެންނަށް އެހީވާށެވެ. އަދި ﷲ ގެ ޙަޟްރަތުން އަހަރުމެންގެ އެހީތެރިން ކަމުގައިވާށެވެ."""
وكقولهم: يا أقطاب، ويا أسياد، أجيبوا يا ذوي الأمداد فينا، واشفعوا لله، هذا عبدكم واقف، وعلى بابكم عاكف، ومن تقصيره خائف، أغثنا يا رسول الله، وما لي غيركم أذهب، ومنكم يحصل المَطلب، وأنتم أهل الله، بحمزة سيد الشهداء، ومَن منكم لنا مددًا، أغثنا يا رسول الله.,"އަދި އެމީހުން ކިޔާ މިފަދަ ބަސްތަކެވެ: ""އޭ ޤުޠުބުންނޭވެ! އޭ ސާހިބުންނޭވެ! އަހަރުމެންގެ ތެރޭގައި މަދަދަށް ބޭނުންވާ މީހުންނަށް އިޖާބަދެއްވާށެވެ! އަދި ﷲ ގެ ޙަޟްރަތުގައި ޝަފާޢަތްތެރިވާށެވެ. ތިޔަބޭފުޅުންގެ އަޅާ މިހުރީ ކޮޅަށެވެ. ތިޔަބޭފުޅުންގެ ދޮރާށިދޮށުގައި އިޢުތިކާފަށެވެ. އަދި ފަރުވާކުޑަކުރެވުނުކަމަށް ބިރުވެތިވެގެންނެވެ. އޭ ﷲ ގެ ރަސޫލާއެވެ! އަޅަމެންނަށް ވާގިދެއްވާށެވެ! ތިޔަބޭފުޅުން ފިޔަވައި އަހަރެން ދާނޭ އެހެން ތަނެއް ނެތެވެ. އަދި ބޭނުންވާ ކަންތައް ޙާޞިލުވާނީ ހަމައެކަނި ތިޔަ ބޭފުޅުންގެ އަރިހުންނެވެ! ތިޔައީ ﷲ ގެ އަހުލުންނެވެ. ޝަހީދުންގެ ސާހިބާ ޙަމްޒާގެ ކިބައިން، އަދިވެސް ތިޔަބޭފުޅުންގެ ތެރެއިން އަހަރުމެންނަށް ހުރި މަދަދެއްކަމުގައި ވާނޭ ބޭކަލުންގެ ކިބައިންނެވެ. އޭ ﷲ ގެ ރަސޫލާއެވެ! އަޅަމެންނަށް ވާގިދެއްވާށެވެ."""
وكقولهم: اللهم صل على من جعلته سببًا لانشقاق أسرارك الجبروتية وانفلاقًا لأنوارك الرحمانية، فصار نائبًا عن الحضرة الربانية، وخليفة أسرارك الذاتية.,"އަދިވެސް އެމީހުން ކިޔާ މިބަސް ފަދައިންނެވެ: ""އޭ ﷲ އެވެ! އިބައިލާހުގެ ޖަބަރޫތީ ސިއްރުތައް ފަޅައިގެން ދިޔުމަށް، އަދި އިބައިލާހުގެ ރަޙުމާނީ ނޫރުތައް ފަޅައިގެން ދިޔުމަށް ސަބަބެއްކަމުގައި އިބަ އިލާހު ލައްވާ، ދެން އިބައިލާހުގެ ރައްބާނީ ޙަޟްރަތުންވާ ނައިބެއްކަމުގައި، އަދި އިބައިލާހުގެ ޒާތީ ސިއްރުފުޅުތަކުގެ ޚަލީފާއެއްކަމުގައި ލެއްވި ފަރާތަށް ޞަލަވާތް ލައްވާށިއެވެ."""
ورغبتكم في بيان ما هو بدعة، وما هو شرك، وهل تصح الصلاة خلف الإمام الذي يدعوا بهذا الدعاء، كل ذلك كان معلومًا؟.,އަދި އެއާއެކު، ބިދުޢައަކީ ކޮބައިކަމާއި، ޝިރުކަކީ ކޮބައިކަމާއި، އެ ހުރިހާ ކަމެއް އެނގޭ ޙާލު، މި ދުޢާކުރާ އިމާމެއްގެ ފަހަތުގައި ކުރާ ނަމާދު ޞައްޙަވެގެންތޯ ބަޔާންވެގެންވުމަށް ތިޔަބައިމީހުން އެދޭކަމަށްވެސް އޭގައިވެއެވެ.
والجواب: الحمد لله وحده، والصلاة والسلام على من لا نبي بعده، وعلى آله وصحبه، ومن اهتدى بهداه إلى يوم الدين.,ޖަވާބުގައި ބުނަމެވެ: ޙަމްދުހުރީ ހަމައެކަނި ﷲ އަށެވެ. އަދި ޞަލަވާތާއި ސަލާމްހުރީ އެކަލޭގެފާނަށް ފަހު ނަބިއްޔެއް ނުވާ ކަލޭގެފާނަށެވެ. އަދި އެކަލޭގެފާނުގެ އާލުންނާއި، އަޞްޙާބުންނާއި، ޤިޔާމަތްދުވަހާ ހަމައަށް އެކަލޭގެފާނުގެ ތެދުމަގުން ހިދާޔަތް ލިބިގަތްހާ ބަޔަކަށްވެސްމެއެވެ.
أَمَّا بَعْدُ: فاعلم ـ وفقك الله ـ أن الله سبحانه إنما خلق الخلق وأرسل الرسل عليهم الصلاة والسلام ليُعبد وحده لَا شريك له، دون كل ما سواه، كما قال تعالى:,އެއަށްފަހު ބުނަމެވެ: ދަންނާށެވެ! -ﷲ ތިބާއަށް ތައުފީޤުދެއްވާށިއެވެ- ﷲ ސުބްޙާނަހޫ ޚަލްޤުތަކުން އުފައްދަވާ، ރަސޫލުން عليهم الصلاة والسلام ފޮނުއްވީ އެކަލާނގެއަށް ޝަރީކަކު ނުލައި، އެކަލާނގެ ފިޔަވައި އެހެން ފަރާތްތައް ދޫކޮށް، ހަމައެކަނި އެކަލާނގެއަށް އަޅުކަންކުރެވިގެން ވުމަށެވެ. އެއީ ﷲ ތަޢާލާ ވަޙީކުރެއްވި ފަދައިންނެވެ:
﴿وَمَا خَلَقْتُ الْجِنَّ وَالْإِنْسَ إِلَّا لِيَعْبُدُونِ56﴾,(ތިމަން އިލާހަށް (އެއްކައުވަންތަކޮށް) އަޅުކަންކުރުމަށް މެނުވީ، ތިމަން އިލާހު ޖިންނީންނާއި، އިންސީން ނަހައްދަވަމެވެ.)
[الذاريات: 56].,[އައްޛާރިޔާތު: 56]
والعبادة -كما سبق بيانها- هي: طاعته سبحانه وطاعة رسوله محمد ﷺ؛ بفعل ما أمر الله به ورسوله، وترك ما نهى الله ورسوله عنه، عن إيمان بالله ورسوله، وإخلاص لله في العمل، مع غاية الحب لله، وكمال الذل له وحده تعالى دون سواه؛ كما قال تعالى:,އަޅުކަމަކީ -އިސްވެ ބަޔާންވި ފަދައިން-: އެކަލާނގެއަށް ކިޔަމަންވުމާއި، އެކަލާނގެ ރަސޫލާ މުޙައްމަދު ﷺ އަށް ކިޔަމަންވުމެވެ. އެއީ ﷲ އާއި އެކަލާނގެ ރަސޫލާ އަމުރުކުރެއްވި ކަންކަން ކޮށް، އަދި ﷲ އާއި އެކަލާނގެ ރަސޫލާ ނަހީކުރެއްވި ކަންކަން ދޫކޮށްލައިގެންނެވެ. އަދި ﷲ އާއި އެކަލާނގެ ރަސޫލާއަށް އީމާންވެގެން، އަދި ޢަމަލުކުރުމުގައި ﷲ އަށް އިޚްލާޞްތެރިވެގެންނެވެ. އެއީ ﷲ ދެކެ އިންތިހާއަށް ލޯބިވުމާއި، އެހެން ހުރިހާ ފަރާތްތައް ދޫކޮށް އެކަލާނގެއަށް އިންތިހާއަށް ނިކަމެތިވެގެންވުމާ އެކުގައިއެވެ. ﷲ ތަޢާލާ ވަޙީކުރެއްވި ގޮތަށެވެ:
﴿وَقَضَى رَبُّكَ أَلَّا تَعْبُدُوا إِلَّا إِيَّاهُ...﴾,(އެކަލާނގެއަށް މެނުވީ، ތިޔަބައިމީހުން އަޅުކަން ނުކުޅައުމަށް ކަލޭގެފާނުގެ ވެރި ރައްބު ނިޔާ ކަނޑައަޅުއްވާ އެންގެވިއެވެ...)
[الإسراء: 23],[އަލްއިސްރާއު: 23]
أي: أمر وأوصى بأن يُعبد وحده،,އެބަހީ: އެކަލާނގެއަށް އެކަނި އަޅުކަންކުރުމަށް އެކަލާނގެ އަމުރުކުރައްވާ ވަޞިއްޔަތް ކުރެއްވިއެވެ.
وقال تعالى:,އަދިވެސް ﷲ ތަޢާލާ ވަޙީކުރެއްވިއެވެ:
﴿الْحَمْدُ لِلَّهِ رَبِّ الْعَالَمِينَ2,(ޙަމްދުހުރީ ޢާލަމްތަކުގެ ވެރި ރައްބު، ﷲ އަށެވެ.
الرَّحْمَنِ الرَّحِيمِ3,ރަޙްމާނުވަންތަ ރަޙީމްވަންތަ (ނުހަނު ރަޙުމްކުރެއްވުން ބޮޑުވެގެންވާ) އިލާހެވެ.
مَالِكِ يَوْمِ الدِّينِ4,ޤިޔާމަތްދުވަހުގެ ވެރި ރަސްކަލާނގެއެވެ.
إِيَّاكَ نَعْبُدُ وَإِيَّاكَ نَسْتَعِينُ5﴾,އަޅަމެން އަޅުކަންކުރަނީ ހަމައެކަނި އިބައިލާހަށެވެ. އަދި އަޅަމެން ވާގި އެދެނީވެސް ހަމައެކަނި އިބައިލާހުގެ ޙަޟްރަތުންނެވެ.)
[الفاتحة: 2-5]،,[އަލްފާތިޙާ: 2-5]
فأبان الله سبحانه وتعالى بهذه الآيات: أنه هو المستحق لأن يُعبد وحده، ويُستعان به وحده. وقال جل جلاله:,ފަހެ ﷲ ސުބްޙާނަހޫ ވަތަޢާލާ މި އާޔަތްތަކުން ބަޔާންކުރެއްވީ: ހަމައެކަނި އަޅުކަންކުރެވުމަށް، އަދި ހަމައެކަނި އެހީއަށް އެދެވިގެންވުމަށް ޙައްޤުވެގެންވާ ފަރާތަކީ އެކަލާނގެ ކަމުގައިއެވެ. އަދިވެސް އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ވަޙީކުރެއްވިއެވެ:
